Speaker|Quote|Episode|Airdate|ShowName
Rainier Wolfcastle|Rainier Wolfcastle: Maria, my mighty heart is breaking. I'll be in the Humvee.|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: McBain to base! Under attack by Commie-Nazis!|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: My eyes! The goggles, they do nothing!|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: My Ferrari! I had to do awful things to pay for her.|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: My Libido has been terminated.|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: my new film is a mixture of action und comedy. It's called 'McBain: Let's Get Silly.'|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: That's some outfit, Skoey. It makes you look like a homosexual. [audience boos]. Well, maybe you all are homosexuals, too.|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: Up and ad-dem!|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: I would cry like a baby that was just hit by a hammer!|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: Remember when I said I would eat you last? I lied|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: The entire movie is two hours of me standing in front of a brick wall. It cost 80 million dollars. <br /><br /> Jay Sherman: How do you sleep at night? <br /><br /> Ranier Wolfcastle: On top of a big pile of money, with many beautiful ladies.|||The Simpson's
Rainier Wolfcastle|Woman: Well, you certainly broke up that meeting. <br /><br /> Rainier Wolfcastle: Right now I'm thinking about holding another meeting--in bed.|||The Simpson's
Rainier Wolfcastle|Jay Sherman: your shoes are untied. <br /><br /> Rainier Wolfcastle: From here they appear to be tied, but I shall go in for a closer inspection... On further inspection, these are loafers.|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: I have purchased the Springfield YMCA. I plan to tear it down and turn the land into a nature preserve. There, I will hunt the deadliest game of all... Man.|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: Have you ever noticed how men leave the toilet seat up? That's the joke.|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: Here's my impression of Woody Allen. [doesn't change voice at all] 'I'm a neurotic little nerd who likes to sleep with little girls.'|||The Simpson's
Fat Tony|Fat Tony: Then it's decided. Our website name will be crime.org.|||The Simpson's
Fat Tony|Fat Tony: I haven't cried this much since I paid to see Godfather III.|||The Simpson's
Fat Tony|Fat Tony: Welcolm to my house. And to answer your first question-- Yes, we do have pasta.|||The Simpson's
Fat Tony|Fat Tony: That bird just touched my car. You know what to do.|||The Simpson's
Fat Tony|Fat Tony: You are not a pet. You are not a friend. You are nothing to me.|||The Simpson's
Fat Tony|Fat Tony: Johnny Tightlips, can you see the shooter? <br /><br /> Johnny Tightlips: I see a lot of things. <br /><br /> Tony: You know, you could be a little more helpful!|||The Simpson's
Fat Tony|Fat Tony: Gentlemen, remove your guns from your holsters. <br /><br /> Louie: Shoulder or ankle? <br /><br /> Fat Tony: Surprise me.|||The Simpson's
Snake|Snake: Goodbye, student loan payments!|||The Simpson's
Snake|Snake: I told the guard I was going out for a pack of cigarettes, but then I like totally stabbed him.|||The Simpson's
Snake|Snake: Nice try but no donut, cops!|||The Simpson's
Snake|Homer: Will you duel or are you a coward!? <br /><br /> Snake: Would a coward do this...... BYE! [runs off]|||The Simpson's
Snake|Snake: Ho, dude, you did _not_ smile. We eat for free. Come on, Shoshanna, let's roll. <br /><br /> Moe: But I sang you the potato stuffings. Come on! I sang you the potato stuffings.|||The Simpson's
Snake|Snake: I'll be back on the street in 24 hours.|||The Simpson's
Snake|Snake: Get off my lawn, coppers! Or I'll totally turn the sprinklers on!|||The Simpson's
Snake|Snake: I'm gonna win you back even if I have to pistol whip this guy all night.|||The Simpson's
Snake|Snake: You're looking good, baby. Why did we ever break up? <br /><br /> Gloria: You pushed me out of a moving car! <br /><br /> Snake: The cops were chasing us I needed to lighten the load. And, um.. protect you. Ha ha.|||The Simpson's
Snake|Snake: If they're smart, Kent, they'll stay off the main roads. It's all here in my book. Ten Habits Of Highly Sucessful Criminals.|||The Simpson's
Snake|Snake: Tell them I'll be on Conan Thursday with Heather Locklear and Third Eye Blind.|||The Simpson's
Maude|Maude: Neddy doesn't believe in insurance. He considers it a form of gambling.|||The Simpson's
Maude|Maude: Neddy, I've had just about all I can take of Homer Simpson's torso. I'll go get some hot dogs. <br /><br /> Flanders: No foot-longs. <br /><br /> Maude: I know, they make you uncomfortable.|||The Simpson's
Maude|Maude: It's a miracle!|||The Simpson's
Maude|Maude: I've been going to Bible classes. They're teaching me to be more judgmental.|||The Simpson's
Jebediah Springfield|Jebediah Springfield: Who will come and live a life devoted to chastity, abstinence, and a flavorless mush I call rootmarm?|||The Simpson's
Jebediah Springfield|Jebediah Springfield: spiritous beverages are hereby prohibited in Springfield under penalty of catapult.|||The Simpson's
Jebediah Springfield|Jebediah Springfield: I did not tame the legendary buffalo. It was already tame, I merely shot it.|||The Simpson's
Jebediah Springfield|Jebediah Springfield: I was -- what are you talking about, Shelbyville? Why would we want to marry our cousins? <br /><br /> Shelbyville: Because they're so attractive. I, I thought that was the whole point of this journey.|||The Simpson's
Jebediah Springfield|Jebediah Springfield: People, our search is over! On this site we shall build a new town where we can worship freely, govern justly, and grow vast fields of hemp for making rope and blankets.|||The Simpson's
Jebediah Springfield|Jebediah Springfield: A noble spirit embiggens the smallest man.|||The Simpson's
Dr. Nick|Chairman: Dr. Nick, this malpractice committee has received a few complaints against you. Of the 160 gravest charges, the most troubling are performing major operations with a knife and fork from a seafood restaurant. <br /><br /> Dr. Nick: But I cleaned them with my napkin.|||The Simpson's
Dr. Nick|Dr. Nick: I will perform any operation for the low, low price of $129.95!|||The Simpson's
Dr. Nick|Dr. Nick: Call 1-600-DOCTORB! The 'B' is for 'bargain'!|||The Simpson's
Dr. Nick|Dr. Nick: Eww......blood!|||The Simpson's
Dr. Nick|Dr. Nick: You've tried the best, now try the rest!|||The Simpson's
Dr. Nick|Dr. Nick: Don't worry, you won't feel a thing...until I jam this down your throat!|||The Simpson's
Dr. Nick|Dr. Nick: The coroner? I am so sick of that guy!|||The Simpson's
Dr. Nick|Dr. Nick: Such a nice day, I think I'll go out the window!|||The Simpson's
Dr. Nick|Dr. Nick: The most rewarding part was when he gave me my money.|||The Simpson's
Dr. Nick|Dr. Nick: Seriously, baby, I can prescribe anything I want.|||The Simpson's
Dr. Nick|Dr. Nick: What the hell is that?|||The Simpson's
Dr. Nick|Dr. Nick: The kneebone's connected to the... something. The something's connected to the... red thing. The red thing's connected to my wrist watch... Uh oh.|||The Simpson's
Dr. Nick|Dr. Nick: Hi everybody.|||The Simpson's
Dr. Nick|Dr. Nick: Inflammable means flammable? What a country!|||The Simpson's
Smithers|Mr. Burns: Smithers, I've been thinking. Is it wrong to cheat to win a million-dollar bet? <br /><br /> Smithers: Yes, sir. <br /><br /> Mr. Burns: Let me rephrase that. Is it wrong if I cheat to win a million-dollar bet? <br /><br /> Smithers: No, sir. Who would you like killed?|||The Simpson's
Smithers|Mr. Burns: No one will want to kiss me after this, eh, Smithers? <br /><br /> Smithers: Well, it's their loss, sir.|||The Simpson's
Smithers|Mr. Burns: The watchdog of public safety, is there any lower form of life? <br /><br /> Smithers: Don't worry sir, I rounded up our less gifted employees and led them into the basement.|||The Simpson's
Smithers|Smithers: Don't let me off the hook that easily sir. I failed you and I'll never forgive myself. Never never never never.|||The Simpson's
Smithers|Smithers: I've got to find a replacement that wont outshine me. Perhaps if I search the employee evaluations for the word 'incompetent'. Seven hundred fourteen names! Huh, better be more specific. Lazy, clumsy, dimwitted, and monsterously ugly. [714 matches] Ah nuts to this I'll just go get Homer Simpson.|||The Simpson's
Smithers|Homer: Mr Smithers, I don't understand 2700 of my new duties. <br /><br /> Smithers: Well, the van's leaving...pick one duty that's going to give you the most trouble. <br /><br /> Homer: Umm... what do I do incase of fire? <br /><br /> Smithers: Sorry, can't hear you, bye!|||The Simpson's
Smithers|Mr. Burns: So, Smithers, what are you doing this weekend. Something gay, I expect? <br /><br /> Smithers: What?!! <br /><br /> Mr. Burns: You know, light and fancy free! Mothers, lock up your daughters! Smithers is on the town! <br /><br /> Smithers: Oh! Of course.|||The Simpson's
Smithers|Mr. Burns: Nonsense! Dogs are idiots! Think about it, Smithers. If I came into your house and started sniffing at your crotch and slobbering all over you, what would you say? <br /><br /> Smithers: If you did it, sir?|||The Simpson's
Smithers|Mr. Burns: Smithers, do you think you could dig up Al Jolson? <br /><br /> Smithers: Ummm... remember we tried that, sir? <br /><br /> Mr. Burns: Oh right, he's dead... and rather pungent. The rest of that night is something I'd like to forget.|||The Simpson's
Smithers|Mr. Burns: Smithers there's a rocket in my pocket. <br /><br /> Smithers: You don't have to tell me sir.|||The Simpson's
Smithers|Crowd: boooo! <br /><br /> Mr. Burns: are they...booing me smithers? <br /><br /> Smithers: uh no sir...they're sayin boo-urns! boo-urns!|||The Simpson's
Smithers|Smithers: I'm allergic to bee stings. They cause me to, uh, die.|||The Simpson's
Misc|Mr. Rogers: [drunk] Waddyamean I can't take off my sweater?!... I'm hot!|||The Simpson's
Misc|Dr. Hibbert: Another broccoli-related death. <br /><br /> Marge: But I thought broccoli was— <br /><br /> Dr. Hibbert: Oh yes. One of the deadliest plants on earth. It tries to warn you itself with its terrible taste.|||The Simpson's
Misc|Brazillian Kidnapper: [opening suitcase full of money] Look at all that pink and purple! Our money sure is gay.|||The Simpson's
Misc|Spanish Guy: Here's your sugar, Simpson. Now you give us the money. <br /><br /> Homer: That wasn't part of the deal! <br /><br /> Spanish Guy: [pulls out contract] He's right! Who wrote this thing?|||The Simpson's
Misc|Scientist: That appetite depressant is amazing! <br /><br /> Scientist 2: Homer... you really have no desire to eat that food? <br /><br /> Homer: Food... food?! I'm blind! Augh! Augh! <br /><br /> Scientist: Who's gonna buy a pill that makes you blind? <br /><br /> Scientist 2: Why don't we let marketing worry about that.|||The Simpson's
Misc|Dr. Hibbert: A Ford urinating on a Chevy. <br /><br /> Mrs. Hibbert: Don't you usually laugh at everything? <br /><br /> Dr. Hibbert: Yes. Yes, I do.|||The Simpson's
Misc|Mr. Rogers: It's a beautiful day... TO KICK YOUR ASS!|||The Simpson's
Misc|Gil: That's it. Drool all you want. You can't hurt that paint job. Now rain water, that'll take right off. Oh man! Why didn't I close the deal?|||The Simpson's
Misc|Gil: Honey, you should seen me with my last customer, I... No, but I came *so* close! I... wait, is that, is that Fred? Awwwww, you said it was over, you... No, don't put him on! Hello? Hi! Fred, how are ya?|||The Simpson's
Misc|Gil: Now, let's talk rust-proofing. These Colecos'll rust up on ya' like that, er ... shut up, Gil. Close the deal ... close the deal!|||The Simpson's
Misc|Jasper: Talking out of turn... that's a paddling. Looking out the window... that's a paddling. Staring at my sandals... that's a paddling. Paddling the school canoe... ooh, you better believe that's a paddling.|||The Simpson's
Misc|Jasper: Who shot who in the what now?|||The Simpson's
Misc|Jasper: Slow down! The sidewalk's for regular walkin', not fancy walkin'!|||The Simpson's
Misc|Fat Tony: Did you have a nice flight Johnny Tightlips? <br /><br /> Johnny Tightlips: I ain't sayin' nothin' <br /><br /> Tony: I understand. How is your mother? <br /><br /> Johnny: Oh, hey, who says I have a mother?|||The Simpson's
Misc|Otto: Man. I guess this story has a happy ending. Just like my last massage.|||The Simpson's
Misc|Kearney: Aw, man! You just kissed a girl! <br /><br /> Jimbo Jones: That is so gay!|||The Simpson's
Misc|Barry White: Don't bother the snakes. Leave the snakes...alone.|||The Simpson's
Misc|Barry White: I love the sexy slither of a lady snake. Oh...yeah.|||The Simpson's
Misc|Prosecutor: I'll ask the questions here, Carjacker Wille! <br /><br /> Defense: Objection! <br /><br /> Judge: I'm going to allow this, it characterizes the defendant as a carjacker.|||The Simpson's
Misc|Sideshow Mel: SILENCE! You're talking too loud.|||The Simpson's
Misc|Judge:As for science versus religion, I am issuing a restraining order. Science must remain 500 yards away from religion at all times.|||The Simpson's
Misc|Mafia member: Johnny Tightlips! Where did they shoot you? <br /><br /> Johnny Tightlips: I ain't saying nothing. <br /><br /> Mafia member: But what do I tell the doctor? <br /><br /> Johnny Tightlips: Tell him to suck a lemon.|||The Simpson's
Misc|Gina: There's something I have to tell you guys. <br /><br /> Lou: Look, my fly is down because it's broken, okay!|||The Simpson's
Misc|Marge: Isn't there anything you could do? <br /><br /> Dr. Hibbert: Well, I could cut off the other finger for a sense of symmetry. <br /><br /> Homer: Symmetry, eh?|||The Simpson's
Misc|Lenin Zombie: Must crush capitalism!|||The Simpson's
Misc|Skinner: We can buy REAL periodic tables instead of these promotional ones from Oscar Meyer. <br /><br /> Krabappel: Who can tell me the atomic weight of bolognium? <br /><br /> Martin: Ooh ... delicious? <br /><br /> Krabappel: Correct. I would also accept snacktacular.|||The Simpson's
Misc|Teen1: Oh, here comes that cannonball guy. He's cool. <br /><br /> Teen2: Are you being sarcastic, dude? <br /><br /> Teen1: I don't even know anymore.|||The Simpson's
Misc|Fidel Castro: They named a street after me in San Fransisco... <br /><br /> Assistant: [whisper whisper] <br /><br /> Castro: It's full of WHAT!?!?|||The Simpson's
Misc|Kim Gordon: Hullabalooza isn't about freaks; it's about music, and advertisement, and youth-oriented product positioning.|||The Simpson's
